Area,"CO2 (Mt)",Sector,Date
Hebei,85.897879,Total,2020-07
Heilongjiang,12.749106,Total,2020-07
Henan,37.713212,Total,2020-07
Hubei,36.185296,Total,2020-07
Hunan,15.656192,Total,2020-07
"Inner Mongolia",49.457856,Total,2020-07
Jiangsu,63.195466,Total,2020-07
Jiangxi,16.403034,Total,2020-07
Jilin,12.456337,Total,2020-07
Liaoning,38.925293,Total,2020-07
Ningxia,11.806853,Total,2020-07
Qinghai,3.473709,Total,2020-07
Shaanxi,22.861034,Total,2020-07
Shandong,78.810920,Total,2020-07
Shanghai,8.453453,Total,2020-07
Shanxi,39.791632,Total,2020-07
Sichuan,16.200881,Total,2020-07
Tianjin,14.757800,Total,2020-07
Tibet,0.239160,Total,2020-07
Xinjiang,27.027277,Total,2020-07
Yunnan,13.827172,Total,2020-07
Zhejiang,29.506743,Total,2020-07
Anhui,0.226294,Aviation,2020-08
Beijing,0.213169,Aviation,2020-08
Chongqing,0.288416,Aviation,2020-08
Fujian,0.258676,Aviation,2020-08
Gansu,0.104375,Aviation,2020-08
Guangdong,0.311612,Aviation,2020-08
Guangxi,0.063267,Aviation,2020-08
Guizhou,0.206117,Aviation,2020-08
Hainan,0.015306,Aviation,2020-08
Hebei,0.213340,Aviation,2020-08
Heilongjiang,0.075795,Aviation,2020-08
Henan,0.155827,Aviation,2020-08
Hubei,0.114117,Aviation,2020-08
Hunan,0.117282,Aviation,2020-08
"Inner Mongolia",0.101804,Aviation,2020-08
Jiangsu,0.614028,Aviation,2020-08
Jiangxi,0.153377,Aviation,2020-08
Jilin,0.077373,Aviation,2020-08
Liaoning,0.155805,Aviation,2020-08
Ningxia,0.045857,Aviation,2020-08
Qinghai,0.035337,Aviation,2020-08
Shaanxi,0.301875,Aviation,2020-08
Shandong,0.431803,Aviation,2020-08
Shanghai,0.228473,Aviation,2020-08
Shanxi,0.104979,Aviation,2020-08
Sichuan,0.566528,Aviation,2020-08
Tianjin,0.083462,Aviation,2020-08
Tibet,0.021278,Aviation,2020-08
Xinjiang,0.159740,Aviation,2020-08
Yunnan,0.285643,Aviation,2020-08
Zhejiang,0.381349,Aviation,2020-08
Anhui,12.679765,Industry,2020-08
Beijing,0.700514,Industry,2020-08
Chongqing,4.457738,Industry,2020-08
Fujian,10.655811,Industry,2020-08
Gansu,4.050408,Industry,2020-08
Guangdong,19.284401,Industry,2020-08
Guangxi,9.439775,Industry,2020-08
Guizhou,10.000638,Industry,2020-08
Hainan,0.602531,Industry,2020-08
Hebei,58.351980,Industry,2020-08
Heilongjiang,3.388738,Industry,2020-08
Henan,16.166195,Industry,2020-08
Hubei,29.722741,Industry,2020-08
Hunan,9.773616,Industry,2020-08
"Inner Mongolia",9.241190,Industry,2020-08
Jiangsu,37.560158,Industry,2020-08
Jiangxi,8.908286,Industry,2020-08
Jilin,4.599030,Industry,2020-08
Liaoning,19.543774,Industry,2020-08
Ningxia,2.269258,Industry,2020-08
Qinghai,2.390939,Industry,2020-08
Shaanxi,6.540854,Industry,2020-08
Shandong,32.987061,Industry,2020-08
Shanghai,4.990432,Industry,2020-08
Shanxi,15.147484,Industry,2020-08
Sichuan,14.471437,Industry,2020-08
Tianjin,8.061787,Industry,2020-08
Tibet,0.182107,Industry,2020-08
Xinjiang,5.969525,Industry,2020-08
Yunnan,13.223073,Industry,2020-08
Zhejiang,15.207328,Industry,2020-08
Anhui,21.311098,Power,2020-08
Beijing,2.093800,Power,2020-08
Chongqing,3.437099,Power,2020-08
Fujian,10.318000,Power,2020-08
Gansu,5.457001,Power,2020-08
Guangdong,19.847399,Power,2020-08
Guangxi,5.764502,Power,2020-08
Guizhou,8.495600,Power,2020-08
Hainan,1.277998,Power,2020-08
Hebei,26.396999,Power,2020-08
Heilongjiang,5.642899,Power,2020-08
Henan,22.080599,Power,2020-08
Hubei,10.939199,Power,2020-08
Hunan,8.668799,Power,2020-08
"Inner Mongolia",37.137800,Power,2020-08
Jiangsu,37.080401,Power,2020-08
Jiangxi,9.244799,Power,2020-08
Jilin,4.967998,Power,2020-08
Liaoning,13.536001,Power,2020-08
Ningxia,9.279502,Power,2020-08
Qinghai,0.579800,Power,2020-08
Shaanxi,14.154899,Power,2020-08
Shandong,43.313600,Power,2020-08
Shanghai,5.104001,Power,2020-08
Shanxi,21.106802,Power,2020-08
Sichuan,1.461601,Power,2020-08
Tianjin,5.504001,Power,2020-08
Tibet,0.042797,Power,2020-08
Xinjiang,18.907001,Power,2020-08
Yunnan,0.260099,Power,2020-08
Zhejiang,18.592502,Power,2020-08
Anhui,0.107931,Residential,2020-08
Beijing,2.762770,Residential,2020-08
Chongqing,0.000000,Residential,2020-08
Fujian,0.000000,Residential,2020-08
Gansu,1.167707,Residential,2020-08
Guangdong,0.000000,Residential,2020-08
Guangxi,0.000000,Residential,2020-08
Guizhou,0.005725,Residential,2020-08
Hainan,0.000000,Residential,2020-08
Hebei,3.678630,Residential,2020-08
Heilongjiang,3.461213,Residential,2020-08
Henan,2.346284,Residential,2020-08
Hubei,0.073707,Residential,2020-08
Hunan,0.000000,Residential,2020-08
"Inner Mongolia",2.652859,Residential,2020-08
Jiangsu,0.000155,Residential,2020-08
Jiangxi,0.000000,Residential,2020-08
Jilin,2.832175,Residential,2020-08
Liaoning,5.563105,Residential,2020-08
Ningxia,0.608539,Residential,2020-08
Qinghai,0.431769,Residential,2020-08
Shaanxi,1.746665,Residential,2020-08
Shandong,6.676830,Residential,2020-08
Shanghai,0.000000,Residential,2020-08
Shanxi,3.137975,Residential,2020-08
Sichuan,0.000000,Residential,2020-08
Tianjin,2.318663,Residential,2020-08
Tibet,0.007626,Residential,2020-08
Xinjiang,1.822399,Residential,2020-08
Yunnan,0.004611,Residential,2020-08
Zhejiang,0.000000,Residential,2020-08
Anhui,34.325090,Total,2020-08
Beijing,5.770247,Total,2020-08
Chongqing,8.183251,Total,2020-08
Fujian,21.232487,Total,2020-08
Gansu,10.779486,Total,2020-08
Guangdong,39.443413,Total,2020-08
Guangxi,15.267544,Total,2020-08
Guizhou,18.708084,Total,2020-08
Hainan,1.895840,Total,2020-08
Hebei,88.640953,Total,2020-08
Heilongjiang,12.568649,Total,2020-08
Henan,40.748906,Total,2020-08
Hubei,40.849765,Total,2020-08
Hunan,18.559696,Total,2020-08
"Inner Mongolia",49.133650,Total,2020-08
Jiangsu,75.254732,Total,2020-08
Jiangxi,18.306460,Total,2020-08
Jilin,12.476575,Total,2020-08
Liaoning,38.798684,Total,2020-08
Ningxia,12.203155,Total,2020-08
Qinghai,3.437845,Total,2020-08
Shaanxi,22.744291,Total,2020-08
Shandong,83.409300,Total,2020-08
Shanghai,10.322904,Total,2020-08
Shanxi,39.497236,Total,2020-08
Sichuan,16.499568,Total,2020-08
Tianjin,15.967913,Total,2020-08
Tibet,0.253809,Total,2020-08
Xinjiang,26.858662,Total,2020-08
Yunnan,13.773428,Total,2020-08
Zhejiang,34.181176,Total,2020-08
Anhui,0.227751,Aviation,2020-09
Beijing,0.214538,Aviation,2020-09
Chongqing,0.286759,Aviation,2020-09
Fujian,0.260338,Aviation,2020-09
Gansu,0.103771,Aviation,2020-09
Guangdong,0.299624,Aviation,2020-09
Guangxi,0.060830,Aviation,2020-09
Guizhou,0.204933,Aviation,2020-09
Hainan,0.014721,Aviation,2020-09
Hebei,0.214715,Aviation,2020-09
Heilongjiang,0.091686,Aviation,2020-09
Henan,0.149831,Aviation,2020-09
Hubei,0.109727,Aviation,2020-09
Hunan,0.112769,Aviation,2020-09
"Inner Mongolia",0.102456,Aviation,2020-09
Jiangsu,0.617977,Aviation,2020-09
Jiangxi,0.154364,Aviation,2020-09
Jilin,0.093592,Aviation,2020-09
Liaoning,0.188473,Aviation,2020-09
Ningxia,0.045594,Aviation,2020-09
Qinghai,0.035133,Aviation,2020-09
Shaanxi,0.300140,Aviation,2020-09
Shandong,0.434581,Aviation,2020-09
Shanghai,0.229946,Aviation,2020-09
Shanxi,0.105655,Aviation,2020-09
Sichuan,0.563270,Aviation,2020-09
Tianjin,0.083996,Aviation,2020-09
Tibet,0.021155,Aviation,2020-09
Xinjiang,0.158818,Aviation,2020-09
Yunnan,0.283999,Aviation,2020-09
Zhejiang,0.383804,Aviation,2020-09
Anhui,1.723424,"Ground Transport",2020-09
Beijing,2.033256,"Ground Transport",2020-09
Chongqing,2.170515,"Ground Transport",2020-09
Fujian,1.793582,"Ground Transport",2020-09
Gansu,1.952725,"Ground Transport",2020-09
Guangdong,1.846051,"Ground Transport",2020-09
Guangxi,1.799074,"Ground Transport",2020-09
Guizhou,1.963704,"Ground Transport",2020-09
Hainan,1.807455,"Ground Transport",2020-09
Hebei,1.787593,"Ground Transport",2020-09
Heilongjiang,2.065689,"Ground Transport",2020-09
Henan,1.759699,"Ground Transport",2020-09
Hubei,1.900063,"Ground Transport",2020-09
Hunan,1.824478,"Ground Transport",2020-09
"Inner Mongolia",1.768009,"Ground Transport",2020-09
Jiangsu,1.728177,"Ground Transport",2020-09
Jiangxi,1.753836,"Ground Transport",2020-09
Jilin,2.078992,"Ground Transport",2020-09
Liaoning,1.943522,"Ground Transport",2020-09
Ningxia,1.855655,"Ground Transport",2020-09
Qinghai,1.861689,"Ground Transport",2020-09
Shaanxi,1.927951,"Ground Transport",2020-09
Shandong,1.838691,"Ground Transport",2020-09
Shanghai,1.946770,"Ground Transport",2020-09
Shanxi,1.818801,"Ground Transport",2020-09
Sichuan,1.835906,"Ground Transport",2020-09
Tianjin,1.856139,"Ground Transport",2020-09
Tibet,1.833551,"Ground Transport",2020-09
Xinjiang,1.833551,"Ground Transport",2020-09
Yunnan,1.919825,"Ground Transport",2020-09
Zhejiang,1.766246,"Ground Transport",2020-09
Anhui,13.242074,Industry,2020-09
Beijing,0.694449,Industry,2020-09
Chongqing,4.363971,Industry,2020-09
Fujian,10.296954,Industry,2020-09
Gansu,4.126775,Industry,2020-09
Guangdong,19.067664,Industry,2020-09
Guangxi,10.012779,Industry,2020-09
Guizhou,9.652885,Industry,2020-09
Hainan,0.427848,Industry,2020-09
Hebei,57.276943,Industry,2020-09
Heilongjiang,3.311766,Industry,2020-09
Henan,17.200016,Industry,2020-09
Hubei,29.171936,Industry,2020-09
Hunan,9.983105,Industry,2020-09
"Inner Mongolia",8.958196,Industry,2020-09
Jiangsu,37.504993,Industry,2020-09
Jiangxi,8.758951,Industry,2020-09
Jilin,4.678375,Industry,2020-09
Liaoning,20.325931,Industry,2020-09
Ningxia,2.314038,Industry,2020-09
Qinghai,2.434058,Industry,2020-09
Shaanxi,6.647003,Industry,2020-09
Shandong,32.363529,Industry,2020-09
Shanghai,4.401962,Industry,2020-09
Shanxi,16.043946,Industry,2020-09
Sichuan,14.294054,Industry,2020-09
Tianjin,7.915247,Industry,2020-09
Tibet,0.184519,Industry,2020-09
Xinjiang,7.122575,Industry,2020-09
Yunnan,13.510302,Industry,2020-09
Zhejiang,15.739870,Industry,2020-09
Anhui,16.758900,Power,2020-09
Beijing,1.664601,Power,2020-09
Chongqing,1.841102,Power,2020-09
Fujian,8.222501,Power,2020-09
Gansu,3.867496,Power,2020-09
Guangdong,18.450901,Power,2020-09
Guangxi,5.102995,Power,2020-09
Guizhou,5.782102,Power,2020-09
Hainan,1.370299,Power,2020-09
Hebei,22.312501,Power,2020-09
Heilongjiang,4.525999,Power,2020-09
Henan,17.199901,Power,2020-09
Hubei,7.980801,Power,2020-09
Hunan,5.091200,Power,2020-09
"Inner Mongolia",32.783599,Power,2020-09
Jiangsu,28.735600,Power,2020-09
Jiangxi,6.969602,Power,2020-09
Jilin,3.772797,Power,2020-09
Liaoning,10.195197,Power,2020-09
Ningxia,7.524099,Power,2020-09
Qinghai,0.713600,Power,2020-09
Shaanxi,13.380601,Power,2020-09
Shandong,41.998001,Power,2020-09
Shanghai,3.206501,Power,2020-09
Shanxi,19.273800,Power,2020-09
Sichuan,1.117201,Power,2020-09
Tianjin,4.703999,Power,2020-09
Tibet,0.032100,Power,2020-09
Xinjiang,17.976000,Power,2020-09
Yunnan,0.227801,Power,2020-09
Zhejiang,13.755100,Power,2020-09
Anhui,0.114107,Residential,2020-09
Beijing,2.920820,Residential,2020-09
Chongqing,0.000000,Residential,2020-09
Fujian,0.000000,Residential,2020-09
Gansu,1.234505,Residential,2020-09
Guangdong,0.000000,Residential,2020-09
Guangxi,0.000000,Residential,2020-09
Guizhou,0.006053,Residential,2020-09
Hainan,0.000000,Residential,2020-09
Hebei,3.889075,Residential,2020-09
Heilongjiang,3.659224,Residential,2020-09
Henan,2.480511,Residential,2020-09
Hubei,0.077925,Residential,2020-09
Hunan,0.000000,Residential,2020-09
"Inner Mongolia",2.804620,Residential,2020-09
Jiangsu,0.000156,Residential,2020-09
Jiangxi,0.000000,Residential,2020-09
Jilin,2.994196,Residential,2020-09
Liaoning,5.881355,Residential,2020-09
Ningxia,0.643352,Residential,2020-09
Qinghai,0.456467,Residential,2020-09
Shaanxi,1.846591,Residential,2020-09
Shandong,7.058798,Residential,2020-09
Shanghai,0.000000,Residential,2020-09
Shanxi,3.317488,Residential,2020-09
Sichuan,0.000000,Residential,2020-09
Tianjin,2.451307,Residential,2020-09
Tibet,0.008064,Residential,2020-09
Xinjiang,1.926656,Residential,2020-09
Yunnan,0.004871,Residential,2020-09
Zhejiang,0.000000,Residential,2020-09
Anhui,32.066255,Total,2020-09
Beijing,7.527660,Total,2020-09
Chongqing,8.662340,Total,2020-09
Fujian,20.573374,Total,2020-09
Gansu,11.285282,Total,2020-09
Guangdong,39.664242,Total,2020-09
Guangxi,16.975690,Total,2020-09
Guizhou,17.609673,Total,2020-09
Hainan,3.620324,Total,2020-09
Hebei,85.480834,Total,2020-09
Heilongjiang,13.654364,Total,2020-09
Henan,38.789954,Total,2020-09
Hubei,39.240450,Total,2020-09
Hunan,17.011553,Total,2020-09
"Inner Mongolia",46.416880,Total,2020-09
Jiangsu,68.586907,Total,2020-09
Jiangxi,17.636746,Total,2020-09
Jilin,13.617958,Total,2020-09
Liaoning,38.534482,Total,2020-09
Ningxia,12.382742,Total,2020-09
Qinghai,5.500951,Total,2020-09
Shaanxi,24.102283,Total,2020-09
Shandong,83.693603,Total,2020-09
Shanghai,9.785177,Total,2020-09
Shanxi,40.559693,Total,2020-09
Sichuan,17.810431,Total,2020-09
Tianjin,17.010695,Total,2020-09
Tibet,2.079388,Total,2020-09
Xinjiang,29.017603,Total,2020-09
Yunnan,15.946800,Total,2020-09
Zhejiang,31.645015,Total,2020-09
Anhui,0.242632,Aviation,2020-10
Beijing,0.229131,Aviation,2020-10
Chongqing,0.301914,Aviation,2020-10
Fujian,0.277996,Aviation,2020-10
Gansu,0.108264,Aviation,2020-10
Guangdong,0.317014,Aviation,2020-10
Guangxi,0.063092,Aviation,2020-10
Guizhou,0.215338,Aviation,2020-10
Hainan,0.015877,Aviation,2020-10
Hebei,0.229577,Aviation,2020-10
Heilongjiang,0.104742,Aviation,2020-10
Henan,0.154752,Aviation,2020-10
Hubei,0.122653,Aviation,2020-10
Hunan,0.118483,Aviation,2020-10
"Inner Mongolia",0.110016,Aviation,2020-10
Jiangsu,0.655374,Aviation,2020-10
Jiangxi,0.164356,Aviation,2020-10
Jilin,0.094161,Aviation,2020-10
Liaoning,0.192151,Aviation,2020-10
Ningxia,0.047699,Aviation,2020-10
Qinghai,0.036285,Aviation,2020-10
Shaanxi,0.313642,Aviation,2020-10
Shandong,0.464071,Aviation,2020-10
Shanghai,0.248382,Aviation,2020-10
Shanxi,0.113697,Aviation,2020-10
Sichuan,0.584767,Aviation,2020-10
Tianjin,0.089299,Aviation,2020-10
Tibet,0.022943,Aviation,2020-10
Xinjiang,0.166390,Aviation,2020-10
Yunnan,0.296055,Aviation,2020-10
Zhejiang,0.412380,Aviation,2020-10
Anhui,2.256975,"Ground Transport",2020-10
Beijing,2.466444,"Ground Transport",2020-10
Chongqing,2.602271,"Ground Transport",2020-10
Fujian,2.293284,"Ground Transport",2020-10
Gansu,2.427469,"Ground Transport",2020-10
Guangdong,2.322397,"Ground Transport",2020-10
Guangxi,2.310111,"Ground Transport",2020-10
Guizhou,2.414144,"Ground Transport",2020-10
Hainan,2.340257,"Ground Transport",2020-10
Hebei,2.305277,"Ground Transport",2020-10
Heilongjiang,2.487376,"Ground Transport",2020-10
Henan,2.317720,"Ground Transport",2020-10
Hubei,2.353327,"Ground Transport",2020-10
Hunan,2.331713,"Ground Transport",2020-10
"Inner Mongolia",2.305873,"Ground Transport",2020-10
Jiangsu,2.247507,"Ground Transport",2020-10
Jiangxi,2.255656,"Ground Transport",2020-10
Jilin,2.507509,"Ground Transport",2020-10
Liaoning,2.450145,"Ground Transport",2020-10
Ningxia,2.397721,"Ground Transport",2020-10
Qinghai,2.356280,"Ground Transport",2020-10
Shaanxi,2.502658,"Ground Transport",2020-10
Shandong,2.368344,"Ground Transport",2020-10
Shanghai,2.376378,"Ground Transport",2020-10
Shanxi,2.342404,"Ground Transport",2020-10
Sichuan,2.360512,"Ground Transport",2020-10
Tianjin,2.312338,"Ground Transport",2020-10
Tibet,2.300784,"Ground Transport",2020-10
Xinjiang,2.300784,"Ground Transport",2020-10
Yunnan,2.396029,"Ground Transport",2020-10
Zhejiang,2.267704,"Ground Transport",2020-10
Anhui,13.205430,Industry,2020-10
Beijing,0.707010,Industry,2020-10
Chongqing,4.278112,Industry,2020-10
Fujian,10.797207,Industry,2020-10
Gansu,4.266762,Industry,2020-10
Guangdong,19.128117,Industry,2020-10
Guangxi,9.970057,Industry,2020-10
Guizhou,10.741905,Industry,2020-10
Hainan,0.385854,Industry,2020-10
Hebei,56.979018,Industry,2020-10
Heilongjiang,4.088006,Industry,2020-10
Henan,15.870693,Industry,2020-10
Hubei,27.837688,Industry,2020-10
Hunan,10.999938,Industry,2020-10
"Inner Mongolia",10.673256,Industry,2020-10
Jiangsu,37.903995,Industry,2020-10
Jiangxi,8.773162,Industry,2020-10
Jilin,4.683369,Industry,2020-10
Liaoning,19.501761,Industry,2020-10
Ningxia,2.265060,Industry,2020-10
Qinghai,2.063150,Industry,2020-10
Shaanxi,6.695509,Industry,2020-10
Shandong,33.084789,Industry,2020-10
Shanghai,4.537759,Industry,2020-10
Shanxi,16.169268,Industry,2020-10
Sichuan,15.753089,Industry,2020-10
Tianjin,7.018174,Industry,2020-10
Tibet,0.156903,Industry,2020-10
Xinjiang,7.117557,Industry,2020-10
Yunnan,14.922790,Industry,2020-10
Zhejiang,15.776468,Industry,2020-10
Anhui,15.892200,Power,2020-10
Beijing,1.490600,Power,2020-10
Chongqing,1.413598,Power,2020-10
Fujian,6.940997,Power,2020-10
Gansu,4.173501,Power,2020-10
Guangdong,14.979601,Power,2020-10
Guangxi,4.353297,Power,2020-10
Guizhou,5.326501,Power,2020-10
Hainan,1.008200,Power,2020-10
Hebei,21.913499,Power,2020-10
Heilongjiang,5.620999,Power,2020-10
Henan,15.581701,Power,2020-10
Hubei,6.484400,Power,2020-10
Hunan,4.084998,Power,2020-10
"Inner Mongolia",32.816403,Power,2020-10
Jiangsu,25.308000,Power,2020-10
Jiangxi,6.559199,Power,2020-10
Jilin,4.197599,Power,2020-10
Liaoning,11.001597,Power,2020-10
Ningxia,8.100300,Power,2020-10
Qinghai,1.114998,Power,2020-10
Shaanxi,12.815098,Power,2020-10
Shandong,40.894000,Power,2020-10
Shanghai,2.540999,Power,2020-10
Shanxi,19.156800,Power,2020-10
Sichuan,1.083599,Power,2020-10
Tianjin,4.960000,Power,2020-10
Tibet,0.032102,Power,2020-10
Xinjiang,17.850004,Power,2020-10
Yunnan,0.289000,Power,2020-10
Zhejiang,12.642899,Power,2020-10
Anhui,0.153407,Residential,2020-10
Beijing,3.926925,Residential,2020-10
Chongqing,0.000000,Residential,2020-10
Fujian,0.000000,Residential,2020-10
Gansu,1.659747,Residential,2020-10
Guangdong,0.000000,Residential,2020-10
Guangxi,0.000000,Residential,2020-10
Guizhou,0.008138,Residential,2020-10
Hainan,0.000000,Residential,2020-10
Hebei,5.228714,Residential,2020-10
Heilongjiang,4.919679,Residential,2020-10
Henan,3.334944,Residential,2020-10
Hubei,0.104763,Residential,2020-10
Hunan,0.000000,Residential,2020-10
"Inner Mongolia",3.770702,Residential,2020-10
Jiangsu,0.000214,Residential,2020-10
Jiangxi,0.000000,Residential,2020-10
Jilin,4.025580,Residential,2020-10
Liaoning,7.907248,Residential,2020-10
Ningxia,0.864960,Residential,2020-10
Qinghai,0.613704,Residential,2020-10
Shaanxi,2.482667,Residential,2020-10
Shandong,9.490277,Residential,2020-10
Shanghai,0.000000,Residential,2020-10
Shanxi,4.460233,Residential,2020-10
Sichuan,0.000000,Residential,2020-10
Tianjin,3.295684,Residential,2020-10
Tibet,0.010838,Residential,2020-10
Xinjiang,2.590314,Residential,2020-10
Yunnan,0.006551,Residential,2020-10
Zhejiang,0.000000,Residential,2020-10
Anhui,31.750643,Total,2020-10
Beijing,8.820111,Total,2020-10
Chongqing,8.595898,Total,2020-10
Fujian,20.309480,Total,2020-10
Gansu,12.635747,Total,2020-10
Guangdong,36.747132,Total,2020-10
Guangxi,16.696559,Total,2020-10
Guizhou,18.706023,Total,2020-10
Hainan,3.750184,Total,2020-10
Hebei,86.656088,Total,2020-10
Heilongjiang,17.220804,Total,2020-10
Henan,37.259811,Total,2020-10
Hubei,36.902832,Total,2020-10
Hunan,17.535139,Total,2020-10
"Inner Mongolia",49.676250,Total,2020-10
Jiangsu,66.115096,Total,2020-10
Jiangxi,17.752370,Total,2020-10
Jilin,15.508215,Total,2020-10
Liaoning,41.052907,Total,2020-10
Ningxia,13.675741,Total,2020-10
Qinghai,6.184424,Total,2020-10
Shaanxi,24.809580,Total,2020-10
Shandong,86.301476,Total,2020-10
Shanghai,9.703522,Total,2020-10
Shanxi,42.242401,Total,2020-10
Sichuan,19.781965,Total,2020-10
Tianjin,17.675491,Total,2020-10
Tibet,2.523567,Total,2020-10
Xinjiang,30.025046,Total,2020-10
Yunnan,17.910429,Total,2020-10
Zhejiang,31.099450,Total,2020-10
Anhui,0.247859,Aviation,2020-11
Beijing,0.234063,Aviation,2020-11
Chongqing,0.280049,Aviation,2020-11
Fujian,0.283981,Aviation,2020-11
Gansu,0.100423,Aviation,2020-11
Guangdong,0.313958,Aviation,2020-11
Guangxi,0.062482,Aviation,2020-11
Guizhou,0.199739,Aviation,2020-11
Hainan,0.015722,Aviation,2020-11
Hebei,0.234524,Aviation,2020-11
Heilongjiang,0.105018,Aviation,2020-11
Henan,0.153261,Aviation,2020-11
Hubei,0.121470,Aviation,2020-11
Hunan,0.117342,Aviation,2020-11
"Inner Mongolia",0.112384,Aviation,2020-11
Jiangsu,0.669491,Aviation,2020-11
Jiangxi,0.167896,Aviation,2020-11
Jilin,0.094404,Aviation,2020-11
Liaoning,0.192658,Aviation,2020-11
Ningxia,0.044244,Aviation,2020-11
Qinghai,0.033662,Aviation,2020-11
Shaanxi,0.290926,Aviation,2020-11
Shandong,0.474069,Aviation,2020-11
Shanghai,0.253732,Aviation,2020-11
Shanxi,0.116147,Aviation,2020-11
Sichuan,0.542414,Aviation,2020-11
Tianjin,0.091220,Aviation,2020-11
Tibet,0.021280,Aviation,2020-11
Xinjiang,0.154338,Aviation,2020-11
Yunnan,0.274615,Aviation,2020-11
Zhejiang,0.421260,Aviation,2020-11
Anhui,2.292066,"Ground Transport",2020-11
Beijing,2.557418,"Ground Transport",2020-11
Chongqing,2.652076,"Ground Transport",2020-11
Fujian,2.313652,"Ground Transport",2020-11
Gansu,2.442887,"Ground Transport",2020-11
Guangdong,2.343745,"Ground Transport",2020-11
Guangxi,2.327113,"Ground Transport",2020-11
Guizhou,2.452888,"Ground Transport",2020-11
Hainan,2.394330,"Ground Transport",2020-11
Hebei,2.328391,"Ground Transport",2020-11
Heilongjiang,2.697164,"Ground Transport",2020-11
Henan,2.343913,"Ground Transport",2020-11
Hubei,2.413498,"Ground Transport",2020-11
Hunan,2.363025,"Ground Transport",2020-11
"Inner Mongolia",2.360750,"Ground Transport",2020-11
Jiangsu,2.269830,"Ground Transport",2020-11
Jiangxi,2.288734,"Ground Transport",2020-11
Jilin,2.570831,"Ground Transport",2020-11
