Area,"CO2 (Mt)",Sector,Date
Beijing,0.290139,Aviation,2024-12
Chongqing,0.294534,Aviation,2024-12
Fujian,0.336230,Aviation,2024-12
Gansu,0.118965,Aviation,2024-12
Guangdong,0.315901,Aviation,2024-12
Guangxi,0.063901,Aviation,2024-12
Guizhou,0.207381,Aviation,2024-12
Hainan,0.017702,Aviation,2024-12
Hebei,0.276657,Aviation,2024-12
Heilongjiang,0.125877,Aviation,2024-12
Henan,0.141832,Aviation,2024-12
Hubei,0.133851,Aviation,2024-12
Hunan,0.118726,Aviation,2024-12
"Inner Mongolia",0.153183,Aviation,2024-12
Jiangsu,0.797534,Aviation,2024-12
Jiangxi,0.199092,Aviation,2024-12
Jilin,0.109709,Aviation,2024-12
Liaoning,0.249149,Aviation,2024-12
Ningxia,0.050347,Aviation,2024-12
Qinghai,0.036146,Aviation,2024-12
Shaanxi,0.325148,Aviation,2024-12
Shandong,0.573762,Aviation,2024-12
Shanghai,0.313913,Aviation,2024-12
Shanxi,0.148408,Aviation,2024-12
Sichuan,0.591920,Aviation,2024-12
Tianjin,0.104919,Aviation,2024-12
Tibet,0.025295,Aviation,2024-12
Xinjiang,0.187865,Aviation,2024-12
Yunnan,0.288505,Aviation,2024-12
Zhejiang,0.524662,Aviation,2024-12
Anhui,2.341985,"Ground Transport",2024-12
Beijing,2.576692,"Ground Transport",2024-12
Chongqing,2.537206,"Ground Transport",2024-12
Fujian,2.398691,"Ground Transport",2024-12
Gansu,2.581507,"Ground Transport",2024-12
Guangdong,2.436367,"Ground Transport",2024-12
Guangxi,2.389432,"Ground Transport",2024-12
Guizhou,2.461321,"Ground Transport",2024-12
Hainan,2.488894,"Ground Transport",2024-12
Hebei,2.452117,"Ground Transport",2024-12
Heilongjiang,2.576947,"Ground Transport",2024-12
Henan,2.421808,"Ground Transport",2024-12
Hubei,2.469806,"Ground Transport",2024-12
Hunan,2.424562,"Ground Transport",2024-12
"Inner Mongolia",2.450882,"Ground Transport",2024-12
Jiangsu,2.336771,"Ground Transport",2024-12
Jiangxi,2.374732,"Ground Transport",2024-12
Jilin,2.455837,"Ground Transport",2024-12
Liaoning,2.472550,"Ground Transport",2024-12
Ningxia,2.498366,"Ground Transport",2024-12
Qinghai,2.567494,"Ground Transport",2024-12
Shaanxi,2.493911,"Ground Transport",2024-12
Shandong,2.411047,"Ground Transport",2024-12
Shanghai,2.486035,"Ground Transport",2024-12
Shanxi,2.472223,"Ground Transport",2024-12
Sichuan,2.502375,"Ground Transport",2024-12
Tianjin,2.462734,"Ground Transport",2024-12
Tibet,2.427839,"Ground Transport",2024-12
Xinjiang,2.427839,"Ground Transport",2024-12
Yunnan,2.431076,"Ground Transport",2024-12
Zhejiang,2.351887,"Ground Transport",2024-12
Anhui,11.303474,Industry,2024-12
Beijing,0.373295,Industry,2024-12
Chongqing,3.993279,Industry,2024-12
Fujian,11.089590,Industry,2024-12
Gansu,3.176700,Industry,2024-12
Guangdong,17.864888,Industry,2024-12
Guangxi,12.950501,Industry,2024-12
Guizhou,6.564915,Industry,2024-12
Hainan,0.673772,Industry,2024-12
Hebei,38.452925,Industry,2024-12
Heilongjiang,2.362535,Industry,2024-12
Henan,10.328400,Industry,2024-12
Hubei,25.721884,Industry,2024-12
Hunan,9.524818,Industry,2024-12
"Inner Mongolia",9.569936,Industry,2024-12
Jiangsu,31.828087,Industry,2024-12
Jiangxi,9.004770,Industry,2024-12
Jilin,4.344275,Industry,2024-12
Liaoning,17.659550,Industry,2024-12
Ningxia,1.807706,Industry,2024-12
Qinghai,1.711971,Industry,2024-12
Shaanxi,5.830770,Industry,2024-12
Shandong,27.952451,Industry,2024-12
Shanghai,4.334492,Industry,2024-12
Shanxi,11.240927,Industry,2024-12
Sichuan,14.683047,Industry,2024-12
Tianjin,5.006988,Industry,2024-12
Tibet,0.125486,Industry,2024-12
Xinjiang,4.187951,Industry,2024-12
Yunnan,14.242199,Industry,2024-12
Zhejiang,13.316677,Industry,2024-12
Anhui,22.751892,Power,2024-12
Beijing,2.681699,Power,2024-12
Chongqing,4.621738,Power,2024-12
Fujian,9.776566,Power,2024-12
Gansu,9.530121,Power,2024-12
Guangdong,20.762684,Power,2024-12
Guangxi,6.783067,Power,2024-12
Guizhou,9.725979,Power,2024-12
Hainan,1.600171,Power,2024-12
Hebei,26.089693,Power,2024-12
Heilongjiang,6.905323,Power,2024-12
Henan,19.879941,Power,2024-12
Hubei,11.662471,Power,2024-12
Hunan,8.199300,Power,2024-12
"Inner Mongolia",47.734828,Power,2024-12
Jiangsu,32.984167,Power,2024-12
Jiangxi,7.976348,Power,2024-12
Jilin,5.073520,Power,2024-12
Liaoning,10.712776,Power,2024-12
Ningxia,11.607581,Power,2024-12
Qinghai,2.730701,Power,2024-12
Shaanxi,21.652628,Power,2024-12
Shandong,37.401630,Power,2024-12
Shanghai,4.367305,Power,2024-12
Shanxi,26.677495,Power,2024-12
Sichuan,6.534647,Power,2024-12
Tianjin,5.853233,Power,2024-12
Tibet,0.030735,Power,2024-12
Xinjiang,28.254259,Power,2024-12
Yunnan,4.849921,Power,2024-12
Zhejiang,18.871052,Power,2024-12
Anhui,0.316883,Residential,2024-12
Beijing,7.262001,Residential,2024-12
Chongqing,0.000000,Residential,2024-12
Fujian,0.000000,Residential,2024-12
Gansu,2.981607,Residential,2024-12
Guangdong,0.000000,Residential,2024-12
Guangxi,0.000000,Residential,2024-12
Guizhou,0.019785,Residential,2024-12
Hainan,0.000000,Residential,2024-12
Hebei,10.176004,Residential,2024-12
Heilongjiang,9.227987,Residential,2024-12
Henan,6.107813,Residential,2024-12
Hubei,0.205646,Residential,2024-12
Hunan,0.000000,Residential,2024-12
"Inner Mongolia",7.241579,Residential,2024-12
Jiangsu,0.013434,Residential,2024-12
Jiangxi,0.000000,Residential,2024-12
Jilin,7.383033,Residential,2024-12
Liaoning,14.782964,Residential,2024-12
Ningxia,1.609852,Residential,2024-12
Qinghai,0.911380,Residential,2024-12
Shaanxi,5.108387,Residential,2024-12
Shandong,18.400723,Residential,2024-12
Shanghai,0.000000,Residential,2024-12
Shanxi,8.241678,Residential,2024-12
Sichuan,0.000000,Residential,2024-12
Tianjin,6.056231,Residential,2024-12
Tibet,0.016332,Residential,2024-12
Xinjiang,5.061350,Residential,2024-12
Yunnan,0.020025,Residential,2024-12
Zhejiang,0.000000,Residential,2024-12
Anhui,37.008931,Total,2024-12
Beijing,13.183830,Total,2024-12
Chongqing,11.446764,Total,2024-12
Fujian,23.601078,Total,2024-12
Gansu,18.388899,Total,2024-12
Guangdong,41.379846,Total,2024-12
Guangxi,22.186898,Total,2024-12
Guizhou,18.979378,Total,2024-12
Hainan,4.780539,Total,2024-12
Hebei,77.447394,Total,2024-12
Heilongjiang,21.198668,Total,2024-12
Henan,38.879794,Total,2024-12
Hubei,40.193662,Total,2024-12
Hunan,20.267412,Total,2024-12
"Inner Mongolia",67.150404,Total,2024-12
Jiangsu,67.960003,Total,2024-12
Jiangxi,19.554940,Total,2024-12
Jilin,19.366375,Total,2024-12
Liaoning,45.876988,Total,2024-12
Ningxia,17.573852,Total,2024-12
Qinghai,7.957697,Total,2024-12
Shaanxi,35.410848,Total,2024-12
Shandong,86.739618,Total,2024-12
Shanghai,11.501744,Total,2024-12
Shanxi,48.780731,Total,2024-12
Sichuan,24.311993,Total,2024-12
Tianjin,19.484112,Total,2024-12
Tibet,2.625687,Total,2024-12
Xinjiang,40.119270,Total,2024-12
Yunnan,21.831733,Total,2024-12
Zhejiang,35.064282,Total,2024-12
